frame_id,frame_name,feature_id,keypoint_x,keypoint_y,final_stage,death_cause,survived,localization_successful,detector_score,detector_rank,quantization_error,vocab_word_id,distance_to_word_center,word_boundary_margin,n_candidates,best_match_distance,ratio_test_value,was_sampled_ransac,reprojection_error,final_reprojection_error
0,1305031526.671473.png,16,155.0,256.0,pose_contributor,alive,True,True,0.26172131299972534,16,0.017141694203019142,0,0.0,0.0,1,79.8749008178711,0.5,True,1.0410140752792358,1.0410140752792358
0,1305031526.671473.png,17,223.0,290.0,pose_contributor,alive,True,True,0.2521682381629944,17,0.019660845398902893,0,0.0,0.0,1,0.0,0.5,True,0.5099229216575623,0.5099229216575623
0,1305031526.671473.png,18,247.0,337.0,vocab_assigned,no_candidate,False,True,0.24739396572113037,18,0.01910848543047905,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,19,251.0,194.0,pose_contributor,alive,True,True,0.24480584263801575,19,0.017825257033109665,0,0.0,0.0,1,70.04998016357422,0.5,True,0.9135981798171997,0.9135981798171997
0,1305031526.671473.png,20,215.0,171.0,vocab_assigned,no_candidate,False,True,0.23765920102596283,20,0.018768273293972015,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,21,218.0,305.0,vocab_assigned,no_candidate,False,True,0.23690778017044067,21,0.018200121819972992,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,22,551.0,132.0,vocab_assigned,no_candidate,False,True,0.2325838804244995,22,0.01801210455596447,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,23,528.0,249.0,vocab_assigned,no_candidate,False,True,0.23053386807441711,23,0.01996983401477337,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,24,567.0,129.0,pose_contributor,alive,True,True,0.22803032398223877,24,0.01803453080356121,0,0.0,0.0,1,108.50345611572266,0.5,True,2.904705286026001,2.904705286026001
0,1305031526.671473.png,25,407.0,168.0,pose_contributor,alive,True,True,0.2247469574213028,25,0.0185946524143219,0,0.0,0.0,1,79.8936767578125,0.5,True,2.291750192642212,2.291750192642212
0,1305031526.671473.png,26,554.0,131.0,pose_contributor,alive,True,True,0.2224862426519394,26,0.01690412499010563,0,0.0,0.0,1,61.29437255859375,0.5,True,5.733063220977783,5.733063220977783
0,1305031526.671473.png,27,408.0,216.0,vocab_assigned,no_candidate,False,True,0.2221630960702896,27,0.018930578604340553,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,28,472.0,179.0,vocab_assigned,no_candidate,False,True,0.22011612355709076,28,0.018073685467243195,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,29,277.0,145.0,pose_contributor,alive,True,True,0.21525982022285461,29,0.017758244648575783,0,0.0,0.0,1,78.58753204345703,0.5,True,2.098745584487915,2.098745584487915
0,1305031526.671473.png,30,399.0,217.0,vocab_assigned,no_candidate,False,True,0.21373999118804932,30,0.018826426938176155,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,31,167.0,208.0,pose_contributor,alive,True,True,0.2131463885307312,31,0.018028026446700096,0,0.0,0.0,1,70.10706329345703,0.5,True,1.720991611480713,1.720991611480713
0,1305031526.671473.png,32,270.0,138.0,pose_contributor,alive,True,True,0.21302194893360138,32,0.018978001549839973,0,0.0,0.0,1,75.72978210449219,0.5,True,2.3893117904663086,2.3893117904663086
0,1305031526.671473.png,33,309.0,153.0,pose_contributor,alive,True,True,0.21265563368797302,33,0.017622655257582664,0,0.0,0.0,1,83.07225799560547,0.5,True,2.4011270999908447,2.4011270999908447
0,1305031526.671473.png,34,159.0,268.0,vocab_assigned,no_candidate,False,True,0.21230454742908478,34,0.017242226749658585,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,35,403.0,224.0,pose_contributor,alive,True,True,0.21007512509822845,35,0.018746422603726387,0,0.0,0.0,1,72.49827575683594,0.5,True,3.984870433807373,3.984870433807373
0,1305031526.671473.png,36,44.0,89.0,vocab_assigned,no_candidate,False,True,0.20888099074363708,36,0.017877351492643356,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,37,423.0,225.0,vocab_assigned,no_candidate,False,True,0.20687240362167358,37,0.01880159229040146,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,38,485.0,201.0,vocab_assigned,no_candidate,False,True,0.20532725751399994,38,0.018017802387475967,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,39,263.0,369.0,vocab_assigned,no_candidate,False,True,0.20466823875904083,39,0.018268512561917305,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,40,264.0,181.0,vocab_assigned,no_candidate,False,True,0.20213823020458221,40,0.017026931047439575,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,41,532.0,242.0,vocab_assigned,no_candidate,False,True,0.2020595818758011,41,0.017930008471012115,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,42,255.0,326.0,vocab_assigned,no_candidate,False,True,0.19896309077739716,42,0.01638214662671089,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,43,447.0,202.0,vocab_assigned,no_candidate,False,True,0.1980454921722412,43,0.01863439381122589,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,44,503.0,241.0,pose_contributor,alive,True,True,0.19758163392543793,44,0.016911376267671585,0,0.0,0.0,1,68.77499389648438,0.5,True,2.5224099159240723,2.5224099159240723
0,1305031526.671473.png,45,495.0,249.0,pose_contributor,alive,True,True,0.19546189904212952,45,0.01862582191824913,0,0.0,0.0,1,0.0,0.5,True,3.3255906105041504,3.3255906105041504
0,1305031526.671473.png,46,247.0,326.0,vocab_assigned,no_candidate,False,True,0.1903197467327118,46,0.018418995663523674,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,47,189.0,221.0,pose_contributor,alive,True,True,0.18971258401870728,47,0.01762188784778118,0,0.0,0.0,1,74.01351165771484,0.5,True,0.9283254146575928,0.9283254146575928
0,1305031526.671473.png,48,540.0,236.0,vocab_assigned,no_candidate,False,True,0.1865631639957428,48,0.017356647178530693,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,49,429.0,224.0,vocab_assigned,no_candidate,False,True,0.18593885004520416,49,0.017554333433508873,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,50,81.0,275.0,vocab_assigned,no_candidate,False,True,0.18454299867153168,50,0.018723653629422188,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,51,231.0,112.0,vocab_assigned,no_candidate,False,True,0.184138685464859,51,0.01972876489162445,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,52,205.0,168.0,pose_contributor,alive,True,True,0.18129710853099823,52,0.018678301945328712,0,0.0,0.0,1,55.96427536010742,0.5,True,2.919329881668091,2.919329881668091
0,1305031526.671473.png,53,239.0,345.0,vocab_assigned,no_candidate,False,True,0.1811150163412094,53,0.016531191766262054,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,54,192.0,197.0,vocab_assigned,no_candidate,False,True,0.18102869391441345,54,0.0186074860394001,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,55,275.0,133.0,pose_contributor,alive,True,True,0.18022581934928894,55,0.0175390113145113,0,0.0,0.0,1,81.66394805908203,0.5,True,1.4768602848052979,1.4768602848052979
0,1305031526.671473.png,56,553.0,238.0,pose_contributor,alive,True,True,0.17982791364192963,56,0.015792973339557648,0,0.0,0.0,1,0.0,0.5,True,1.7291514873504639,1.7291514873504639
0,1305031526.671473.png,57,56.0,102.0,vocab_assigned,no_candidate,False,True,0.17935356497764587,57,0.016851233318448067,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,58,256.0,179.0,vocab_assigned,no_candidate,False,True,0.17902272939682007,58,0.017403118312358856,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,59,46.0,98.0,vocab_assigned,no_candidate,False,True,0.17862996459007263,59,0.018367653712630272,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,60,193.0,105.0,pose_contributor,alive,True,True,0.17655199766159058,60,0.019066685810685158,0,0.0,0.0,1,66.53570556640625,0.5,True,2.3849034309387207,2.3849034309387207
0,1305031526.671473.png,61,530.0,256.0,pose_contributor,alive,True,True,0.17579354345798492,61,0.018412066623568535,0,0.0,0.0,1,0.0,0.5,True,1.350077748298645,1.350077748298645
0,1305031526.671473.png,62,255.0,374.0,pose_contributor,alive,True,True,0.1749059557914734,62,0.018232643604278564,0,0.0,0.0,1,62.952362060546875,0.5,True,4.18154239654541,4.18154239654541
0,1305031526.671473.png,63,608.0,163.0,pose_contributor,alive,True,True,0.17286533117294312,63,0.018590280786156654,0,0.0,0.0,1,105.19029998779297,0.5,True,5.243991374969482,5.243991374969482
0,1305031526.671473.png,64,239.0,338.0,pose_contributor,alive,True,True,0.17283929884433746,64,0.018799971789121628,0,0.0,0.0,1,65.1536636352539,0.5,True,1.6936343908309937,1.6936343908309937
0,1305031526.671473.png,65,391.0,192.0,pose_contributor,alive,True,True,0.17028674483299255,65,0.01746026985347271,0,0.0,0.0,1,54.82699966430664,0.5,True,3.0233848094940186,3.0233848094940186
0,1305031526.671473.png,66,239.0,334.0,pose_contributor,alive,True,True,0.16828703880310059,66,0.01756615936756134,0,0.0,0.0,1,42.57933807373047,0.5,True,3.0250401496887207,3.0250401496887207
0,1305031526.671473.png,67,49.0,85.0,vocab_assigned,no_candidate,False,True,0.16787461936473846,67,0.017107006162405014,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,68,71.0,273.0,pose_contributor,alive,True,True,0.16785405576229095,68,0.018247589468955994,0,0.0,0.0,1,49.92995071411133,0.5,True,1.3441756963729858,1.3441756963729858
0,1305031526.671473.png,69,79.0,388.0,ransac_sampled,ransac_outlier,False,True,0.16744330525398254,69,0.016912778839468956,0,0.0,0.0,1,103.9182357788086,0.5,True,11.268054008483887,inf
0,1305031526.671473.png,70,18.0,276.0,vocab_assigned,no_candidate,False,True,0.1669117510318756,70,0.01837008073925972,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,71,160.0,252.0,vocab_assigned,no_candidate,False,True,0.16644708812236786,71,0.017419174313545227,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,72,56.0,293.0,pose_contributor,alive,True,True,0.16417914628982544,72,0.01770942471921444,0,0.0,0.0,1,77.3175277709961,0.5,True,4.3736724853515625,4.3736724853515625
0,1305031526.671473.png,73,329.0,102.0,vocab_assigned,no_candidate,False,True,0.16412755846977234,73,0.016637690365314484,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,74,263.0,184.0,vocab_assigned,no_candidate,False,True,0.16338546574115753,74,0.019422750920057297,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,75,256.0,212.0,vocab_assigned,no_candidate,False,True,0.16134758293628693,75,0.018488315865397453,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,76,178.0,200.0,pose_contributor,alive,True,True,0.16066840291023254,76,0.018984660506248474,0,0.0,0.0,1,74.11477661132812,0.5,True,3.0303075313568115,3.0303075313568115
0,1305031526.671473.png,77,533.0,281.0,pose_contributor,alive,True,True,0.16002345085144043,77,0.016932830214500427,0,0.0,0.0,1,69.00724792480469,0.5,True,3.647151470184326,3.647151470184326
0,1305031526.671473.png,78,493.0,238.0,vocab_assigned,no_candidate,False,True,0.15986348688602448,78,0.01868373341858387,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,79,242.0,277.0,pose_contributor,alive,True,True,0.15933756530284882,79,0.01835615746676922,0,0.0,0.0,1,61.7089958190918,0.5,True,2.4841692447662354,2.4841692447662354
0,1305031526.671473.png,80,392.0,211.0,vocab_assigned,no_candidate,False,True,0.1589003950357437,80,0.017936164513230324,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,81,391.0,202.0,pose_contributor,alive,True,True,0.1585959792137146,81,0.019028346985578537,0,0.0,0.0,1,43.62338638305664,0.5,True,1.3180122375488281,1.3180122375488281
0,1305031526.671473.png,82,197.0,220.0,vocab_assigned,no_candidate,False,True,0.15806365013122559,82,0.01791861653327942,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,83,208.0,165.0,vocab_assigned,no_candidate,False,True,0.15450330078601837,83,0.016919469460844994,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,84,190.0,105.0,pose_contributor,alive,True,True,0.15350313484668732,84,0.01745034009218216,0,0.0,0.0,1,63.95310592651367,0.5,True,0.6913436055183411,0.6913436055183411
0,1305031526.671473.png,85,448.0,223.0,pose_contributor,alive,True,True,0.15153691172599792,85,0.01936296746134758,0,0.0,0.0,1,52.76362228393555,0.5,True,1.0071827173233032,1.0071827173233032
0,1305031526.671473.png,86,306.0,149.0,vocab_assigned,no_candidate,False,True,0.1510506123304367,86,0.01761971227824688,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,87,268.0,189.0,pose_contributor,alive,True,True,0.15083129703998566,87,0.01791047863662243,0,0.0,0.0,1,0.0,0.5,True,3.3781075477600098,3.3781075477600098
0,1305031526.671473.png,88,487.0,228.0,pose_contributor,alive,True,True,0.15063028037548065,88,0.017805183306336403,0,0.0,0.0,1,0.0,0.5,True,0.5759435296058655,0.5759435296058655
0,1305031526.671473.png,89,56.0,296.0,pose_contributor,alive,True,True,0.1506025344133377,89,0.01834258623421192,0,0.0,0.0,1,72.60165405273438,0.5,True,4.3152360916137695,4.3152360916137695
0,1305031526.671473.png,90,128.0,147.0,pose_contributor,alive,True,True,0.14940492808818817,90,0.020421741530299187,0,0.0,0.0,1,56.08921432495117,0.5,True,1.038375735282898,1.038375735282898
0,1305031526.671473.png,91,34.0,282.0,pose_contributor,alive,True,True,0.1493019461631775,91,0.018291903659701347,0,0.0,0.0,1,90.06664276123047,0.5,True,6.200892925262451,6.200892925262451
0,1305031526.671473.png,92,93.0,229.0,pose_contributor,alive,True,True,0.1490301936864853,92,0.0174771286547184,0,0.0,0.0,1,64.31173706054688,0.5,True,3.201463222503662,3.201463222503662
0,1305031526.671473.png,93,568.0,243.0,vocab_assigned,no_candidate,False,True,0.14894574880599976,93,0.018389562144875526,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,94,265.0,330.0,vocab_assigned,no_candidate,False,True,0.1481163203716278,94,0.018128857016563416,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,95,231.0,347.0,pose_contributor,alive,True,True,0.14789576828479767,95,0.017744997516274452,0,0.0,0.0,1,83.90470886230469,0.5,True,0.8413274884223938,0.8413274884223938
0,1305031526.671473.png,96,23.0,285.0,vocab_assigned,no_candidate,False,True,0.14699704945087433,96,0.015871312469244003,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,97,67.0,81.0,vocab_assigned,no_candidate,False,True,0.14685730636119843,97,0.01989288441836834,0,0.0,0.0,0,inf,0.0,False,inf,inf
0,1305031526.671473.png,98,80.0,244.0,ransac_sampled,ransac_outlier,False,True,0.14558915793895721,98,0.017370490357279778,0,0.0,0.0,1,78.56844329833984,0.5,True,7.907861709594727,inf
0,1305031526.671473.png,99,118.0,115.0,vocab_assigned,no_candidate,False,True,0.14557135105133057,99,0.01903228648006916,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,0,78.0,170.0,vocab_assigned,no_candidate,False,True,0.3473305106163025,0,0.0190981887280941,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,1,428.0,229.0,vocab_assigned,no_candidate,False,True,0.33818304538726807,1,0.017828963696956635,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,2,479.0,264.0,pose_contributor,alive,True,True,0.3083202838897705,2,0.01916852965950966,0,0.0,0.0,1,53.39475631713867,0.5,True,2.998455047607422,2.998455047607422
1,1305031526.707547.png,3,259.0,152.0,vocab_assigned,no_candidate,False,True,0.30672600865364075,3,0.017230385914444923,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,4,208.0,320.0,vocab_assigned,no_candidate,False,True,0.3038865327835083,4,0.016212111338973045,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,5,203.0,321.0,vocab_assigned,no_candidate,False,True,0.27054890990257263,5,0.016947343945503235,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,6,427.0,232.0,vocab_assigned,no_candidate,False,True,0.2679975628852844,6,0.017961543053388596,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,7,469.0,217.0,vocab_assigned,no_candidate,False,True,0.2586785554885864,7,0.01905701495707035,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,8,487.0,256.0,vocab_assigned,no_candidate,False,True,0.2565036714076996,8,0.01806163415312767,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,9,92.0,256.0,pose_contributor,alive,True,True,0.25567159056663513,9,0.017222564667463303,0,0.0,0.0,1,80.97530364990234,0.5,True,3.195535182952881,3.195535182952881
1,1305031526.707547.png,10,524.0,251.0,vocab_assigned,no_candidate,False,True,0.24783162772655487,10,0.018638471141457558,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,11,264.0,154.0,pose_contributor,alive,True,True,0.24188895523548126,11,0.018848856911063194,0,0.0,0.0,1,0.0,0.5,True,1.7616803646087646,1.7616803646087646
1,1305031526.707547.png,12,176.0,136.0,pose_contributor,alive,True,True,0.23573832213878632,12,0.01823853701353073,0,0.0,0.0,1,0.0,0.5,True,1.3236980438232422,1.3236980438232422
1,1305031526.707547.png,13,241.0,227.0,pose_contributor,alive,True,True,0.23101560771465302,13,0.019619956612586975,0,0.0,0.0,1,0.0,0.5,True,1.4274611473083496,1.4274611473083496
1,1305031526.707547.png,14,406.0,144.0,vocab_assigned,no_candidate,False,True,0.2297302931547165,14,0.019004911184310913,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,15,74.0,184.0,vocab_assigned,no_candidate,False,True,0.2237541526556015,15,0.01737605594098568,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,16,264.0,160.0,pose_contributor,alive,True,True,0.22365136444568634,16,0.01767146773636341,0,0.0,0.0,1,88.1929702758789,0.5,True,1.3101439476013184,1.3101439476013184
1,1305031526.707547.png,17,199.0,321.0,vocab_assigned,no_candidate,False,True,0.2199649065732956,17,0.01974482275545597,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,18,239.0,345.0,pose_contributor,alive,True,True,0.21907681226730347,18,0.018173454329371452,0,0.0,0.0,1,53.15073013305664,0.5,True,0.9648858308792114,0.9648858308792114
1,1305031526.707547.png,19,264.0,144.0,vocab_assigned,no_candidate,False,True,0.21768298745155334,19,0.01872756890952587,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,20,466.0,238.0,vocab_assigned,no_candidate,False,True,0.21200869977474213,20,0.016444925218820572,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,21,463.0,241.0,vocab_assigned,no_candidate,False,True,0.21020740270614624,21,0.019254423677921295,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,22,182.0,129.0,pose_contributor,alive,True,True,0.20948158204555511,22,0.017639514058828354,0,0.0,0.0,1,59.79966735839844,0.5,True,0.8792189359664917,0.8792189359664917
1,1305031526.707547.png,23,40.0,109.0,vocab_assigned,no_candidate,False,True,0.20684827864170074,23,0.019395146518945694,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,24,242.0,246.0,vocab_assigned,no_candidate,False,True,0.20415730774402618,24,0.016941670328378677,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,25,47.0,289.0,pose_contributor,alive,True,True,0.20091739296913147,25,0.017696304246783257,0,0.0,0.0,1,41.13392639160156,0.5,True,2.361663818359375,2.361663818359375
1,1305031526.707547.png,26,463.0,233.0,pose_contributor,alive,True,True,0.20011837780475616,26,0.01881546527147293,0,0.0,0.0,1,0.0,0.5,True,2.4208126068115234,2.4208126068115234
1,1305031526.707547.png,27,391.0,184.0,pose_contributor,alive,True,True,0.1996055692434311,27,0.018786557018756866,0,0.0,0.0,1,67.31270599365234,0.5,True,3.4952547550201416,3.4952547550201416
1,1305031526.707547.png,28,507.0,258.0,pose_contributor,alive,True,True,0.19945411384105682,28,0.01728692650794983,0,0.0,0.0,1,0.0,0.5,True,0.42345163226127625,0.42345163226127625
1,1305031526.707547.png,29,57.0,292.0,pose_contributor,alive,True,True,0.19945204257965088,29,0.017420507967472076,0,0.0,0.0,1,0.0,0.5,True,1.5822627544403076,1.5822627544403076
1,1305031526.707547.png,30,183.0,190.0,vocab_assigned,no_candidate,False,True,0.1991698294878006,30,0.018745459616184235,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,31,208.0,136.0,vocab_assigned,no_candidate,False,True,0.1989213228225708,31,0.018373791128396988,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,32,520.0,25.0,vocab_assigned,no_candidate,False,True,0.19608253240585327,32,0.01734711416065693,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,33,281.0,156.0,pose_contributor,alive,True,True,0.1960170865058899,33,0.018714873120188713,0,0.0,0.0,1,88.71865844726562,0.5,True,4.484564781188965,4.484564781188965
1,1305031526.707547.png,34,383.0,234.0,pose_contributor,alive,True,True,0.19586604833602905,34,0.017541086301207542,0,0.0,0.0,1,53.563045501708984,0.5,True,0.9855045676231384,0.9855045676231384
1,1305031526.707547.png,35,207.0,308.0,vocab_assigned,no_candidate,False,True,0.19491305947303772,35,0.017427925020456314,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,36,586.0,179.0,vocab_assigned,no_candidate,False,True,0.19389955699443817,36,0.018411120399832726,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,37,40.0,309.0,pose_contributor,alive,True,True,0.19150559604167938,37,0.017383478581905365,0,0.0,0.0,1,85.50438690185547,0.5,True,2.693186044692993,2.693186044692993
1,1305031526.707547.png,38,208.0,180.0,vocab_assigned,no_candidate,False,True,0.19037099182605743,38,0.019862646237015724,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,39,196.0,364.0,pose_contributor,alive,True,True,0.1896519660949707,39,0.017955826595425606,0,0.0,0.0,1,57.21887969970703,0.5,True,5.696465969085693,5.696465969085693
1,1305031526.707547.png,40,242.0,203.0,pose_contributor,alive,True,True,0.1895558089017868,40,0.018077049404382706,0,0.0,0.0,1,85.29946899414062,0.5,True,4.518040180206299,4.518040180206299
1,1305031526.707547.png,41,237.0,220.0,pose_contributor,alive,True,True,0.18863965570926666,41,0.018470900133252144,0,0.0,0.0,1,90.36038970947266,0.5,True,4.625616073608398,4.625616073608398
1,1305031526.707547.png,42,514.0,249.0,pose_contributor,alive,True,True,0.18818336725234985,42,0.017851460725069046,0,0.0,0.0,1,85.93601989746094,0.5,True,3.2483630180358887,3.2483630180358887
1,1305031526.707547.png,43,527.0,258.0,pose_contributor,alive,True,True,0.1848534345626831,43,0.018045779317617416,0,0.0,0.0,1,98.17840576171875,0.5,True,1.7478437423706055,1.7478437423706055
1,1305031526.707547.png,44,156.0,123.0,vocab_assigned,no_candidate,False,True,0.18178218603134155,44,0.01979578472673893,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,45,387.0,229.0,pose_contributor,alive,True,True,0.1816687136888504,45,0.018466075882315636,0,0.0,0.0,1,32.186954498291016,0.5,True,2.1267895698547363,2.1267895698547363
1,1305031526.707547.png,46,375.0,209.0,vocab_assigned,no_candidate,False,True,0.18142564594745636,46,0.017526349052786827,0,0.0,0.0,0,inf,0.0,False,inf,inf
1,1305031526.707547.png,47,47.0,286.0,pose_contributor,alive,True,True,0.18000824749469757,47,0.017222385853528976,0,0.0,0.0,1,65.67343139648438,0.5,True,2.9723563194274902,2.9723563194274902
